;GIN;GINcoin
;GIZ;GIZMOcoin
;GMC*;GMCCoin
;GPU;GPUCoin
;GSM;GSMCoin
;GXS;GXChain
;GNR;Gainer
;ORE;Galactrum
;GES;GalaxyeSolutions
;GLX;GalaxyCoin
;GAM;Gambitcoin
;GMCN;GambleCoin
;GTC;Game
;GBT;GameBetCoin
;GML;GameLeagueCoin
;UNITS;GameUnits
;GX;GameX
;GAME;Gamecredits
;FLP;Gameflip
;GNJ;GanjaCoinV2
;GAP;Gapcoin
;GRLC;Garlicoin
;GAS;Gas
;GEM;Gems
;GEMZ;GemzSocial
;GXC*;GenXCoin
;GNX;GenaroNetwork
;GVT;GenesisVision
;XGS;GenesisX
;GSY;GenesysCoin
;GEN*;Genstake
;GEO;GeoCoin
;GUNS;GeoFunders
;GER;GermanCoin
;SPKTR;GhostCoin
;GHC;GhostCoin
;GHOUL;GhoulCoin
;GIC;Giant
;GIFT;GiftNet
;GFT;Giftcoin
;GIG;GigCoin
;GBTC;GigTricks
;GHS*;GigaHash
;WTT;GigaWatt
;GGS;Gilgam
;GIM;Gimli
;GMR;Gimmer
;GOT;GiottoCoin
;GIVE;GiveCoin
;GLA;Gladius
;GLOBE;Global
;GCR;GlobalCurrencyReserve
;GJC;GlobalJobcoin
;GSC;GlobalSocialChain
;GTC*;GlobalTourCoin
;BSTY;GlobalBoost
;GLC;GlobalCoin
;GLT;GlobalToken
;GSI;GlobexSCI
;GSX;GlowShares
;GLYPH;GlyphCoin
;GNO;Gnosis
;xGOx;Go!
;GBX;GoByte
;GO;GoChain
;GOA;GoaCoin
;GOAL;GoalBonanza
;GOAT;Goat
;GPL;GoldPressedLatinum
;GRX;GoldRewardToken
;GB;GoldBlocks
;GLD;GoldCoin
;MNTP;GoldMint
;GP;GoldPieces
;XGR;GoldReserve
;GMA;GoldchipMiningAsset
;GEA;Goldea
;XGB;GoldenBird
;GMX;Goldmaxcoin
;GNT;GolemNetworkToken
;GOLF;GolfCoin
;GOLOS;Golos
;GBG;GolosGold
;GOOD;GoodCoin
;GOOD*;Goodomy
;GOON;Goonies
;BUCKS*;GorillaBucks
;GST;Gostcoin
;GOTX;GothicCoin
;GRFT;GraftBlockchain
;GDC;GrandCoin
;GAI;GraphGrailAI
;GRAV;Graviton
;GBIT;GravityBit
;WPP;GreenEnergyToken
;GRE;GreenCoin
;GRMD;GreenMed
;GEX;GreenX
;GREXIT;GrexitCoin
;GRID;Grid+
;GRC;GridCoin
;GRM;GridMaster
;GRID*;GridPay
;GMC;Gridmaster
;GRS;Groestlcoin
;GRO;GronDigital
;GRWI;GrowersInternational
;GROW;GrownCoin
;GRW;GrowthCoin
;GET;GuaranteedEntranceToken
;GETX;GuaranteedEthuranceTokenExtra
;GCC;GuccioneCoin
;GUE;GuerillaCoin
;NLG;Gulden
;GUN;GunCoin
;GUP;Guppy
;GXC;GxCoin
;HELL;HELLCOIN
;PLAY;HEROcoin
;HOLD;HOLD
;HQX;HOQU
;HODL;HOdlcoin
;HTML;HTMLCoin
;HTML5;HTML5Coin
;HKN;Hacken
;HKG;HackerGold
;HAC;HackspaceCapital
;HPAY;HadePay
;HALAL;Halal
;HLC;Halal-Chain
;HAL;Halcyon
;HALLO;HalloweenCoin
;HALO;HaloPlatform
;HMT;HamsterMarketplaceToken
;HAMS;HamsterCoin
;HION;Handelion
;HPC;HappyCoin
;HCC;HappyCreatorCoin
;HRB;HarbourDAO
;HSC;HashCoin
;HGS;HashGains
;XHV;HavenProtocol
;HAV;Havven
;HAT;Hawala.Exchange
;HZT;HazMatCoin
;HAZE;HazeCoin
;HDAC;Hdac
;HHEM;Healthureum
;WORM;HealthyWorm
;HB;HeartBout
;HEAT;HeatLedger
;HVC;HeavyCoin
;HDG;HedgeToken
;HEDG;Hedgecoin
;HEEL;HeelCoin
;HYS;HeissShares
;HBZ;Helbiz
;HNC;HellenicCoin
;HGT;HelloGold
;HMP;HempCoin
;HERO;Hero
;HER;HeroNode
;HEX;HexCoin
;HXT;HextraCoin
;HXX;HexxCoin
;HMC;HiMutualSociety
;XHI;HiCoin
;HPB;HighPerformanceBlockchain
;HVCO;HighVoltageCoin
;AIMS;HighCastleToken
;HGO;HireGo
;HIRE;HireMatch
;HFT;Hirefreehands
;HTC;Hitcoin
;HIVE;Hive
;HVN;HiveProject
;HBN;HoboNickels
;HWC;HollyWoodCoin
;HOT*;Holo
;HBC;HomeBlockCoin
;HMD;Homelend
;HONEY;Honey
;HZ;Horizon
;HSP;HorsePower
;HYT;HoryouToken
;HSR;Hshare
;HBT;HubiiNetwork
;HMQ;Humaniq
;HNC*;Huncoin
;HUC;HunterCoin
;HT;HuobiToken
;HUR;Hurify
;HUSH;Hush
;HOT;HydroProtocol
;HYDRO;Hydrogen
;H2O;Hydrominer
;HYPER;HyperCoin
;HYP;Hyperstake
;IHT;I-HouseToken
;I0C;I0coin
;IAM;IAMEIdentity
;ICASH;ICASH
;ICOO;ICOOpenLedger
;ICOS;ICOBox
;ICX;ICONProject
;ICST;ICST
;IDAP;IDAP
;IDXM;IDEXMembership
;IG;IGToken
;ILC;ILCoin
;ILCT;ILCoinToken
;IML;IMMLA
;INS;INSEcosystem
;ITR;INTRO
;IOC;IOCoin
;IOST;IOStoken
;IOT;IOTA
;IOU;IOU1
;IPSX;IPExchange
;IPC*;IPChain
;IRC;IRONCOIN
;IXC;IXcoin
;ROCK2;IceRockMining
;ICB;IceBergCoin
;ICOB;Icobid
;ICON;Iconic
;ICN;Iconomi
;IGNIS;Ignis
;IC;Ignition
;REX;Imbrex
;IMGZ;Imigize
;IMV;ImmVRse
;IMX;Impact
;IMPCH;Impeach
;IPC;ImperialCoin
;IMPS;ImpulseCoin
;IN;InCoin
;INPAY;InPay
;NKA;IncaKoin
;INCNT;Incent
;INCP;InceptionCoin
;INC;Incrementum
;IDH;IndaHash
;IMS;IndependentMoneySystem
;ERC20;IndexERC20
;INDI;IndiCoin
;IND;Indorse
;IFX;Infinex
;IFC;InfiniteCoin
;XIN;InfinityEconomics
;INF8;Infinium-8
;IFLT;InflationCoin
;INTO;InfluToken
;INFX;Influxcoin
;INK;Ink
;XNK;InkProtocol
;ILK;Inlock
;$OUND;Inmusik
;INN;Innova
;INSN;InsaneCoin
;INSANE;InsaneCoin
;WOLF;InsanityCoin
;INSTAR;InsightsNetwork
;ICC;InstaCashCoin
;MINE;InstamineNuggets
;INSUR;InsurChainCoin
;IPL;InsurePal
;ISR;Insureum
;IQB;IntelligenceQuotientBenefit
;ITT;IntelligentTrading
;ITNS;IntenseCoin
;XID*;InternationalDiamondCoin
;INT;InternetNodeToken
;IOP;InternetofPeople
;INXT;Internxt
;HOLD*;InterstellarHoldings
;ITZ;Interzone
;INV*;Invacio
;IFT;InvestFeed
;INV;Invictus
;IVZ;InvisibleCoin
;INVOX;InvoxFinance
;ITC;IoTChain
;IOTX;IoTeXNetwork
;ION;Ionomy
;IRL;IrishCoin
;ISL;IslaCoin
;ITA;Italocoin
;ING;Iungo
;IEC;IvugeoEvolutionCoin
;IVY;IvyKoin
;IWT;IwToken
;J8T;JET8
;JEX;JEXToken
;JIO;JIOToken
;JOY*;JOYSO
;JSE;JSEcoin
;JPC*;JackPotCoin
;JANE;JaneCoin
;JNS;Janus
;JVY;Javvy
;JC;JesusCoin
;JET;Jetcoin
;JWL;Jewels
;JNT;JibrelNetworkToken
;JIF;JiffyCoin
;JCR;Jincor
;JINN;Jinn
;JOBS;JobsCoin
;J;JoinCoin
;JOINT;JointVentures
;JOK;JokerCoin
;XJO;JouleCoin
;JOY;JoyToken
;JUDGE;JudgeCoin
;JBS;JumBucksCoin
;JUMP;Jumpcoin
;JKC;JunkCoin
;JDC;JustDatingSite
;KAAS;KAASY.AI
;KAT;KATZcoin
;KEC;KEYCO
;KRC;KRCoin
;KREDS;KREDS
;KWH;KWHCoin
;KZC;KZCash
;KLKS;Kalkulus
;KAPU;Kapu
;KBC;Karatgoldcoin
;KRB;Karbo
;KRM;Karma
;KARMA;Karmacoin
;K2G;Kasko2go
;KAYI;Kayi
;KCASH;Kcash
;KEK;KekCoin
;KEN;Kencoin
;KEP;Kepler
;KC;Kernalcoin
;KETAN;Ketan
;KEX;KexCoin
;KEY*;KeyCoin
;KICK;KickCoin
;KLC;KiloCoin
;KIN;Kin
;KIND;KindAds
;KVT;KinesisVelocityToken
;KING;King93
;KNC**;KingNCoin
;MEOW;Kittehcoin
;KED;KlingonEmpireDarsek
;KDC;KlondikeCoin
;KNW;Knowledge
;KOBO;KoboCoin
;KOLION;Kolion
;KMD;Komodo
;KORE;Kore
;KRAK;Kraken
;KRONE;Kronecoin
;KGC;KrugerCoin
;KRL;Kryll
;KTK;KryptCoin
;KRP;Kryptoin
;KR;Krypton
;KBR;KuberaCoin
;KUBO;KubosCoin
;KCS;Kucoin
;KURT;Kurrent
;KUSH;KushCoin
;KNC;KyberNetwork
;LAX;LAPO
;LA;LATOKEN
;LBC;LBRYCredits
;LEO;LEOcoin
;LGBTQ;LGBTQoin
;LHC;LHCoin
;LIFE;LIFE
;LIPC;LIpcoin
;LTBC;LTBCoin
;LUX;LUXCoin
;LALA;LaLaWorld
;LAB;Labrys
;BAC*;LakeBanker
;TAU;LamdenTau
;PIX;Lampix
;LANA;LanaCoin
;LTH;Lathaan
;LAT;Latium
;LATX;LatiumX
;LAZ;Lazarus
;LEPEN;LePenCoin
;LEA;LeaCoin
;LDC;LeadCoin
;LEAF;LeafCoin
;LGD*;LegendaryCoin
;LGD;LegendsCryptocurrency
;LGO;LegolasExchange
;LELE;Lelecoin
;LEMON;LemonCoin
;LCT;LendConnect
;LND;Lendingblock
;LOAN;Lendoit
;LST;LendroidSupportToken
;LENIN;LeninCoin
;LIR;LetitRide
;LVL*;LevelNetToken
;LVG;LeverageCoin
;LEV;Leverj
;XLC;LeviarCoin
;XLB;LibertyCoin
;LBA;LibraCredit
;LXC;LibrexCoin
;LIGER;Ligercoin
;LSD;LightSpeedCoin
;LIKE;LikeCoin
;LIMX;LimeCoinX
;LTD;LimitedCoin
;LINDA;Linda
;LET;LinkEye
;LNC*;LinkerCoin
;LINX;Linx
;LQD;Liquid
;LSK;Lisk
;LTCC;ListerclassicCoin
;LBTC;LiteBitcoin
;LTG;LiteCoinGold
;LTCU;LiteCoinUltra
;LCWP;LiteCoinWPlus
;LTCR;LiteCreed
;LDOGE;LiteDoge
;LTB;Litebar
;LTC;Litecoin
;LTCH;LitecoinCash
;LCP;LitecoinPlus
;LCASH;LitecoinCash
;LCC;LitecoinCash
;LTCD;LitecoinDark
;LTCX;LitecoinX
;LTS;LitestarCoin
;LTA;Litra
;LPC;LittlePhil
;LIVE;LiveStars
;LIV;LiviaCoin
;LIZ;LizusPayment
;LWF;LocalWorldForwarders
;LCS;LocalCoinSwap
;LOCI;LociCoin
;LOC*;LockTrip
;LOC;Loco
;LGR;Logarithm
;LOKI;Loki
;LMC;LomoCoin
;LOOK;LookCoin
;LOOM;LoomNetwork
;LRC;Loopring
;LOT;LottoCoin
;LYK;LoyakkVega
;LYL;LoyalCoin
;BASH;LuckChain
;LCK;Luckbox
;LK7;Lucky7Coin
;LUCKY;LuckyBlocks
;LKY;LuckyCoin
;LDM;Ludumtoken
;LUN;Lunyr
;LC;LutetiumCoin
;LUX**;LuxmiCoin
;LYC;LycanCoin
;LDN;Lydiancoin
;LKK;Lykke
;LYM;Lympo
;LYNX;Lynx
;LYB;LyraBar
;MRK;MARK.SPACE
;MCAP;MCAP
;MCV;MCVToken
;MFX;MFChain
;MIS;MIScoin
;MMNXT;MMNXT
;MMO;MMOCoin
;MMXVI;MMXVI
;MDX*;MODEXToken
;MOS;MOSCoin
;MUN;MUNcoin
;MUSD;MUSDcoin
;YCE;MYCE
;MAC;MachineCoin
;MCRN;MacronCoin
;MRV;Macroverse
;MDC*;MadCoin
;ART;Maecenas
;MAG**;MaggieToken
;MGN;MagnaCoin
;MAG;Magnet
;MAG*;Magos
;MAID;MaidSafeCoin
;MMXIV;MaieutiCoin
;MFT;Mainframe
;MSC*;MaisCoin
;MIV;MakeItViral
;MKR;Maker
;MAT*;ManetCoin
;MANNA;Manna
;MAPC;MapCoin
;MAR;MarijuanaCoin
;MASP;Market.space
;MRS;MarsCoin
;MARS;MarsCoin
;MXT;MartexCoin
;MARV;Marvelous
;MARX;MarxCoin
;MARYJ;MaryJaneCoin
;MSR;Masari
;MC;MassCoin
;MASS;Mass.Cloud
;MGD;MassGrid
;MCAR;MasterCar
;MSC;MasterCoin
;MM;MasterMint
;MTR;MasterTraderCoin
;MAN*;MatrixAINetwork
;MTX;Matryx
;MAX;MaxCoin
;MYC;MayaCoin
;MZC;MazaCoin
;MBIT;Mbitbooks
;MLITE;MeLite
;MDT*;MeasurableDataToken
;MED*;MediBloc
;MEDI;MediBond
;MCU;MediChain
;MDS;MediShares
;MNT*;MediaNetworkCoin
;MPT;MediaProtocolToken
;MEDX;Mediblock
;MDC;MedicCoin
;MEDIC;MedicCoin
;MTN*;Medicalchain
;MHP;MedicoHealth
;MED;MediterraneanCoin
;MPRO;MediumProject
;MEC;MegaCoin
;MEGA;MegaFlash
;XMS;Megastake
;MLN;Melon
;MET;Memessenger
;EMT*;Memority
;MMC;MemoryCoin
;MRN;Mercoin
;MVP;Merculet
;MER;Mercury
;GMT;MercuryProtocol
;MTL;Metal
;MTLM3;MetalMusicv3
;METAL;MetalCoin
;ETP;Metaverse
;MET*;Metronome
;AMM;MicroMoney
;MDX;Midex
;MDT;Midnight
;MUU;MilkCoin
;MIL;MilllionaireCoin
;MILO;MiloCoin
;MNC;MinCoin
;MG;MindGene
;MND;MindCoin
;MIC;Mindexcoin
;MINT*;MineableToken
;MIO;MinerOnetoken
;MIN;MineralsCoin
;MNE;Minereum
;MRT;MinersReward
;MNM;Mineum
;MINEX;Minex
;MNX;MinexCoin
;MAT;MiniApps
;MNTS;Mint
;MINT;MintCoin
;MITH;Mithril
;XIN*;Mixin
;CHF*;MobileBridgeMomentum
;EMGO;MobileGo
;MGO;MobileGo
;MOBI;Mobius
;MTRC;ModulTrade
;MDL*;Modulum
;MOD;Modum
;MDA;Moeda
;MOIN;MoinCoin
;MOJO;Mojocoin
;MOF;MolecularFuture
;TAB;MollyCoin
;MONA;MonaCoin
;MCO;Monaco
;MNZ;Monaize
;XMR;Monero
;ZMR;Monero0
;XMC;MoneroClassic
;XMRG;MoneroGold
;XMO;MoneroOriginal
;XMV;MoneroV
;MONETA;Moneta
;MCN;MonetaVerde
;MUE;MonetaryUnit
;MTH;Monetha
;MNB;MoneyBag
;MONEY;MoneyCoin
;MRP*;MoneyRebel
;MNY;Monkey
;MONK;MonkeyProject
;XMCC;Monoeci
;MBI;MonsterByteInc
;MBLC;MontBlanc
;MOON;MoonCoin
;MITX;MorpheusInfrastructureToken
;MRPH;MorpheusNetwork
;MRP;MorpheusCoin
;MZX;MosaicNetwork
;MOAT;MotherOfAllTokens
;MSP;Mothership
;XMN;Motion
;MTN**;Motion
;MOTO;Motocoin
;MTK;MoyaToken
;MRSA;MrsaCoin
;MUDRA;MudraCoin
;MLT;MultiGames
;MWC;MultiWalletCoin
;MBT;Multibot
;MRY;MurrayCoin
;MUSE;Muse
;MUSIC;Musicoin
;MCI;Musiconomi
;MST;MustangCoin
;MUT;MutualCoin
;MBC;MyBigCoin
;MYB;MyBit
;MCB;MyCryptoBank
;MT*;MyToken
;WISH;MyWish
;MT;MyceliumToken
;XMY;MyriadCoin
;MYST;Mysterium
;MYST*;MysteryCoin
;NANJ;NANJCOIN
;XEM;NEM
;NEO;NEO
;NEOG;NEOGold
;NEXO;NEXO
;NOX;NITRO
;NIX;NIX
;NKN;NKN
;NOAH;NOAHCOIN
;NOIA;NOIANetwork
;NOIZ;NOIZ
;CHFN;NOKUCHF
;EURN;NOKUEUR
;NOKU;NOKUMastertoken
;NPC;NPCcoin
;NPER;NPER
;NVST;NVO
;NXE;NXEcoin
;NXTI;NXTI
;NXTTY;NXTTY
;NYN;NYNJA
;NYX;NYXCOIN
;NFN;Nafen
;NGC;NagaCoin
;NKT;NakomotoDark
;NMC;Namecoin
;NAMO;NamoCoin
;NANO;Nano
;NAN;NanoToken
;NPX;NapoleonX
;NAS2;Nas2Coin
;NAUT;NautilusCoin
;NAV;NavCoin
;NAVI;NaviAddress
;NEBL;Neblio
;NEBU;Nebuchadnezzar
;NBAI;NebulaAI
;NAS;Nebulas
;NDC*;NeedleCoin
;NEF;NefariousCoin
;NEC;NeoCoin
;NEOS;NeosCoin
;NTCC;NeptuneClassic
;NBIT;NetBit
;NET;NetCoin
;NTM;NetM
;NETKO;Netko
;NTWK;NetworkToken
;NETC;NetworkCoin
;NEU*;NeuCoin
;NEU;Neumark
;NRO;Neuro
;NRC;Neurocoin
;NTK;Neurotoken
;NTRN;Neutron
;NEVA;NevaCoin
;NDC;NeverDie
;NIC;NewInvestCoin
;NYC;NewYorkCoin
;NZC;NewZealandCoin
;NEWB;Newbium
;NCP;NewtonCoin
;NXC;Nexium
;NEXT;Next.exchangeToken
;Pakka;NextPakk
;NXS;Nexus
;NICE;NiceCoin
;NIHL;NihiloCoin
;NMB;NimbusCoin
;NIMFA;Nimfamoney
;NIM;Nimiq
;NTC;NineElevenTruthCoin
;NDOGE;NinjaDoge
;NBR;NiobioCash
;NBC;Niobium
;$NOBS;NoBSCrypto
;NLC;NoLimitCoin
;NLC2;NoLimitCoin
;NOBL;NobleCoin
;NODE;Node
;NRB;NoirBits
;NRS;NoirShares
;NOO;Noocoin
;NVC;NovaCoin
;NWCN;NowCoin
;NBX;Noxbox
;NBT;NuBits
;NSR;NuShares
;NUBIS;NubisCoin
;NCASH;NucleusVision
;NUKE;NukeCoin
;NKC;Nukecoinz
;NLX;Nullex
;NULS;Nuls
;N7;Number7
;NUM;NumbersCoin
;NMR;Numeraire
;XNC*;NumismaticCollections
;NMS;Numus
;NXT;Nxt
;NYAN;NyanCoin
;NBL;Nybble
;ODE;ODEM
;ODMC;ODMCoin
;OK;OKCash
;OKOIN;OKOIN
;OPC;OPCoin
;OPP*;OPPOpenWiFi
;ORS;ORSGroup
;OBITS;ObitsCoin
;OBS;Obscurebay
;ODN;Obsidian
;OCL;Oceanlab
;OTX;Octanox
;OCTO*;OctoBitCoin
;OCTO;OctoCoin
;OCN;Odyssey
;OFCR;OfficerCoin
;ODNT;OldDogsNewTricks
;OLDSF;OldSafeCoin
;OLV;OldV
;OLE;Olive
;OLYMP;OlympCoin
;MOT;OlympusLabs
;OMA;OmegaCoin
;OMGC;OmiseGOClassic
;OMG;OmiseGo
;OMNI;Omni
;OMC;OmniCron
;ONL;On.Live
;OGT;OneGame
;OLT;OneLedger
;RNT;OneRootNetwork
;ONX;Onix
;OIO;Online
;ONT;Ontology
;XPO;Opair
;OPAL;OpalCoin
;OPEN;OpenPlatform
;OTN;OpenTradingNetwork
;OAX;OpenANX
;OSC;OpenSourceCoin
;ZNT;OpenZen
;OPES;Opes
;OPP;Opporty
;OSA;OptimalShelfAvailabilityToken
;OPTION;OptionCoin
;OPT;Opus
;OCT;OracleChain
;OC;OrangeCoin
;ORBS;Orbis
;ORB;Orbitcoin
;RDC;Ordocoin
;ORGT;OrganicToken
;ORI;Origami
;ORS*;OriginSport
;TRAC;OriginTrail
;OCC;OriginalCryptoCoin
;ORLY;OrlyCoin
;ORME;OrmeusCoin
;ORO;OroCoin
;OROC;Orocrypt
;OS76;OsmiumCoin
;OWD;Owlstand
;ZXC;Oxcert
;OXY;Oxycoin
;PRL;OysterPearl
;OYS;OysterPlatform
;SHL;OysterShell
;GENE;PARKGENE
;PAT;PATRON
;PAX;PAXToken
;PAXEX;PAXEX
;PQT;PAquarium
;PAI;PCHAIN
;PHI;PHIToken
;PITCH;PITCH
;PLNC;PLNCoin
;PROUD;PROUDMoney
;PF;PROVER
;PSI;PSIcoin
;PWR;PWRCoin
;PX;PXcoin
;PCS;PabyosiCoin
;PBC;PabyosiCoin
;PAC;PacCoin
;PAK;Pakcoin
;PLMT;Pallium
;PND;PandaCoin
;PINKX;PantherCoin
;PAN;Pantos
;PRP;Papyrus
;PRG;Paragon
;DUO;ParallelCoin
;PARA;ParanoiaCoin
;PARETO;ParetoNetworkToken
;PKB;ParkByte
;PAR;Parlay
;PART;Particl
;PASC;PascalCoin
;PASL;PascalLite
;PAS;PassiveCoin
;PTOY;Patientory
;PAVO;Pavocoin
;XPY;PayCoin
;PYC;PayCoin
;PFR;PayFair
;PAYP;PayPeer
;PPP;PayPie
;PYP;PayPro
;PYN;Paycentos
;CON_;Paycon
;PMNT;Paymon
;PYT;Payther
;PEC;PeaceCoin
;PRLPAY;PearlPay
;XPB;PebbleCoin
;PBL;Pebbles
;PCL;Peculium
;PCO;Pecunio
;PCN;PeepCoin
;PPC;PeerCoin
;GUESS;Peerguess
;PPY;Peerplays
;PGC;Pegascoin
;PEN*;PenCoin
;PNT;Penta
;PTA;PentaCoin
;PNY;PeonyCoin
;MAN;People
;MEME;Pepe
;PEPECASH;PepeCash
;PIE;PersistentInformationExchange
;PERU;PeruCoin
;PTC;PesetaCoin
;PSB;PesoBit
;PTR;Petro
;XPD;PetroDollar
;PXL;Phalanx
;SOUL*;Phantasma
;PNX;PhantomX
;XPH;PharmaCoin
;PHS;PhilosophersStone
;PXC;PhoenixCoin
;PHR*;Phore
;PHT;Photochain
;PHO;Photon
;PHR;Phreak
;PGN;Pigeoncoin
;PIGGY;PiggyCoin
;PKC;Pikciochain
;PLR;Pillar
;PINK;PinkCoin
;PCOIN;PioneerCoin
;PIO;Pioneershares
;SKULL;PirateBlocks
;PIRL;Pirl
;PIZZA;PizzaCoin
;PLANET;PlanetCoin
;PLC*;PlatinCoin
;PNC;PlatiniumCoin
;XPTX;PlatinumBAR
;LUC;Play2Live
;PLA;PlayChip
;PKT;Playkey
;PLX;PlexCoin
;PLURA;PluraCoin
;PLC;PlusCoin
;PLUS1;PlusOneCoin
;PTC**;Plutocoin
;PLU;Pluton
;POE;Po.et
;POS;PoSToken
;POA;PoaNetwork
;XPS;PoisonIvyCoin
;XPOKE;PokeChain
;POKER;PokerCoin
;XPST;PokerSports
;PAL;PolicyPalNetwork
;POLIS;PolisPay
;POLY;PolyBit
;NCT;PolySwarm
;PLBT;Polybius
;POLY*;PolymathNetwork
;PSK;PoolofStake
;XSP;PoolStamp
;PCH;PopChain
;POP;PopularCoin
;PPT;Populous
;PEX;PosEx
;PSD;Poseidon
;POSQ;PoseidonQuark
;TRON;Positron
;POST;PostCoin
;POT;PotCoin
;POWR;PowerLedger
;PRE;Premium
;PRE*;Presearch
;HILL;PresidentClinton
;PRES;PresidentTrump
;PBT;Primalbase
;PST;Primas
;PXI;Prime-X1
;PRIME;PrimeChain
;XPM;PrimeCoin
;PRX;Printerium
;PRM;PrismChain
;PIVX;PrivateInstantVerifiedTransaction
;PRIX;Privatix
;PZM;Prizm
;PRA;ProChain
;XPRO;ProCoin
;PROC;ProCurrency
;PCM;Procom
;PHC;ProfitHuntersCoin
;PDC;ProjectDecorum
;JTX;ProjectJ
;PAI*;ProjectPai
;OMX;ProjectShivom
;ZEPH;ProjectZephyr
;PRFT;ProofSuiteToken
;PROPS;Props
;PTC*;Propthereum
;PRO;Propy
;VRP;Prosense.tv
;PGL;Prospectors
;PRC;ProsperCoin
;PROTON;Proton
;PTS*;Protoshares
;XES;Proxeus
;PSEUD;PseudoCash
;PSY;Psilocybin
;PULSE;Pulse
;PMA;PumaPay
;NPXS;PundiX
;PUPA;PupaCoin
;PURA;Pura
;PURE;Pure
;VIDZ;PureVidz
;PGT;Puregoldtoken
;PURK;Purk
;PRPS;Purpose
;HLP;PurposeCoin
;PUSHI;Pushi
;PUT;PutinCoin
;PYLNT;PylonNetwork
;QLC;QLCChain
;QTUM;QTUM
;QBT*;Qbao
;QORA;QoraCoin
;QBK;QuBuckCoin
;QSP;Quantstamp
;QAU;Quantum
;QRL;QuantumResistantLedger
;Q1S;Quantum1Net
;QKC;QuarkChain
;QRK;QuarkCoin
;QTZ;Quartz
;QUA;Quasa
;QTL;Quatloo
;QCN;QuazarCoin
;Q2C;QubitCoin
;QBC;Quebecoin
;QCX;QuickXProtocol
;QSLV;Quicksilvercoin
;QUN;QunQun
;QASH;QuoineLiquid
;XQN;Quotient
;QVT;Qvolta
;QWARK;Qwark
;QWC;Qwertycoin
;RFL;RAFL
;KRX;RAVNKorrax
;RAWG;RAWG
;RAC;RAcoin
;RHOC;RChain
;RCN*;RCoin
;REAL;REAL
;REBL;REBL
;MWAT;REDMegaWatt
;RST;REGARiskSharingToken
;REM;REMME
;RGC;RGCoin
;ROI;ROIcoin
;ROS;ROSCoin
;RADI;RadicalCoin
;RADS;Radium
;RDN;RadonPay
;RDN*;RaidenNetwork
;RAP;Rapture
;RTE;Rate3
;XRA;Ratecoin
;RATIO;Ratio
;RAVE;Ravelous
;RVN;Ravencoin
;RZR;RazorCoin
;RCT;RealChain
;REA;Realisto
;RCC;RealityClash
;RRT;RecoveryRightTokens
;PHX;RedPulsePhoenix
;REDC;RedCab
;RCX;RedCrowCoin
;RED;Redcoin
;RDD;Reddcoin
;REDN;Reden
;REE;ReeCoin
;REF;RefToken
;RFR;Refereum
;REC;Regalcoin
;RLX;Relex
;REL;Reliance
;RPM;RenderPayment
;RNDR;RenderToken
;RNS;RenosCoin
;BERRY;Rentberry
;REPO;RepoCoin
;REN;RepublicToken
;REPUX;Repux
;REQ;RequestNetwork
;RMS;ResumeoShares
;RBIT;ReturnBit
;RNC;ReturnCoin
;R;Revain
;REV;Revenu
;RVR;RevolutionVR
;XRE;RevolverCoin
;RHEA;Rhea
;XRL;Rialto.AI
;RBR;RibbitRewards
;RICE;RiceCoin
;RIDE;RideMyCar
;RIC;Riecoin
;RBT;Rimbit
;RING;RingCoin
;RIPO;RipOffCoin
;RCN;Ripio
;RIPT;RiptideCoin
;RBX;RiptoBuX
;RISE;Rise
;RVT;Rivetz
;RAC**;RoBET
;RBDT;RoBustDefenseToken
;PUT*;Robin8ProfileUtilityToken
;RAC*;RoboAdvisorCoin
;ROX;Robotina
;RKT;RockToken
;ROK;Rockchain
;ROCK*;RocketCoin
;RPC;RonPaulCoin
;RSC;RonaldinhoSoccerCoin
;ROOT;RootCoin
;ROOTS;RootProject
;RT2;RotoCoin
;ROUND;RoundCoin
;ROE;RoverCoin
;RKC;RoyalKingdomCoin
;RYC;RoyalCoin
;ROYAL;RoyalCoin
;RYCN;RoyalCoin2.0
;RBIES;Rubies
;RUBY;Rubius
;RUBIT;Rublebit
;RBY;RubyCoin
;RUFF;Ruff
;RUPX;Rupaya
;RUP;Rupee
;RC;Russiacoin
;RMC;RussianMiningCoin
;RUST;RustCoin
;RUSTBITS;Rustbits
;RYO;Ryo
;S8C;S88Coin
;SABR;SABRCoin
;SAR*;SARCoin
;XSH;SHIELD
;SKYFT;SKYFchain
;SMNX;SMNX
;SNM;SONM
;SXDT;SPECTREDividendToken
;SXUT;SPECTREUtilityToken
;SPICE;SPiCEVentureCapital
;SSV;SSVCoin
;STAC;STAC
;EURS;STASISEURS
;STEX;STEX
;STK;STKToken
;STS;STRESScoin
;STRY;STRYKZ
;XSTC;SafeTradeCoin
;SAFE;SafeCoin
;SAFEX;SafeExchangeCoin
;SFE;Safecoin
;SFR;SaffronCoin
;SAF;Safinus
;SAGA;SagaCoin
;SFU;Saifu
;SKB*;SakuraBloom
;SKR;Sakuracoin
;SAL;SalPay
;SALT;SaltLending
;SLS;SaluS
;SMSR;SamsaraCoin
;SND;Sandcoin
;SAN;Santiment
;SPN*;SapienNetwork
;XAI;SapienceCoin
;SAT;SatisfactionToken
;STV;SativaCoin
;MAD*;SatoshiMadness
;SAT2;Saturn2Coin
;STO;SaveTheOcean
;SANDG;SaveandGain
